ORIG,DEST,ROUTE,DIST,TIME,FREQ,COUNT
EWR,POS,EWR_POS,3638.94775,4.25,0.0001446340757882557,1
EWR,SBN,EWR_SBN,1241.52335,1.45,0.0001446340757882557,1
EWR,SKB,EWR_SKB,3125.21395,3.65,0.0001446340757882557,1
EWR,TEB,EWR_TEB,256.8669,0.3,0.0001446340757882557,2
EXT,BGR,EXT_BGR,5294.312216666666,6.183333333333334,0.0001446340757882557,1
EYW,BNA,EYW_BNA,1712.446,2.0,0.0001446340757882557,1
EYW,OSU,EYW_OSU,1955.0425166666664,2.283333333333333,0.0001446340757882557,1
EZE,AEP,EZE_AEP,342.4892,0.4,0.0001446340757882557,2
EZE,IGU,EZE_IGU,1327.14565,1.55,0.0001446340757882557,1
EZE,MIA,EZE_MIA,7477.680866666666,8.733333333333333,0.0001446340757882557,4
EZE,OPF,EZE_OPF,7120.921283333333,8.316666666666666,0.0001446340757882557,1
EZE,PBI,EZE_PBI,7748.81815,9.05,0.0001446340757882557,1
EZE,PDP,EZE_PDP,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
EZE,SLA,EZE_SLA,1484.1198666666667,1.7333333333333334,0.0001446340757882557,1
FAB,BGI,FAB_BGI,6992.487833333333,8.166666666666666,0.0001446340757882557,1
FAB,BOS,FAB_BOS,5665.342183333333,6.616666666666667,0.0001446340757882557,1
FAB,CLT,FAB_CLT,7192.2732,8.4,0.0001446340757882557,2
FAB,CUN,FAB_CUN,8676.393066666666,10.133333333333333,0.0001446340757882557,1
FAB,EDI,FAB_EDI,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
FAB,IAD,FAB_IAD,7049.569366666666,8.233333333333333,0.0001446340757882557,1
FAB,MDW,FAB_MDW,6806.97285,7.95,0.0001446340757882557,1
FAB,NCE,FAB_NCE,1355.6864166666667,1.5833333333333335,0.0001446340757882557,2
FAB,PBI,FAB_PBI,8276.822333333332,9.666666666666666,0.0001446340757882557,1
FAB,STN,FAB_STN,499.46341666666666,0.5833333333333334,0.0001446340757882557,2
FAB,TEB,FAB_TEB,6535.835566666666,7.633333333333333,0.0001446340757882557,6
FAB,VNY,FAB_VNY,8918.989583333332,10.416666666666666,0.0001446340757882557,2
FAB,YQX,FAB_YQX,4024.2481,4.7,0.0001446340757882557,1
FAO,LIS,FAO_LIS,470.92265000000003,0.55,0.0001446340757882557,1
FCA,BFI,FCA_BFI,899.03415,1.05,0.0001446340757882557,1
FCA,LAX,FCA_LAX,3168.0251,3.7,0.0001446340757882557,1
FCA,SFO,FCA_SFO,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
FCA,SJC,FCA_SJC,1740.9867666666664,2.033333333333333,0.0001446340757882557,1
FCA,YYC,FCA_YYC,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
FDH,TEB,FDH_TEB,7277.8955,8.5,0.0001446340757882557,1
FDH,ZRH,FDH_ZRH,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
FEZ,RAK,FEZ_RAK,684.9784,0.8,0.0001446340757882557,1
FEZ,TEB,FEZ_TEB,6678.5394,7.8,0.0001446340757882557,1
FKB,TEB,FKB_TEB,6906.865533333333,8.066666666666666,0.0001446340757882557,1
FLL,BZN,FLL_BZN,4366.7373,5.1,0.0001446340757882557,1
FLL,CHO,FLL_CHO,1469.8494833333334,1.7166666666666668,0.0001446340757882557,1
FLL,CLT,FLL_CLT,1327.14565,1.55,0.0001446340757882557,1
FLL,DAL,FLL_DAL,2012.12405,2.35,0.0001446340757882557,1
FLL,DSI,FLL_DSI,1056.0083666666667,1.2333333333333334,0.0001446340757882557,1
FLL,DWH,FLL_DWH,1997.8536666666666,2.3333333333333335,0.0001446340757882557,1
FLL,FRG,FLL_FRG,1940.7721333333332,2.2666666666666666,0.0001446340757882557,1
FLL,GGT,FLL_GGT,599.3561,0.7,0.0001446340757882557,1
FLL,GIG,FLL_GIG,6635.72825,7.75,0.0001446340757882557,1
FLL,GRU,FLL_GRU,6878.324766666667,8.033333333333333,0.0001446340757882557,2
FLL,HOU,FLL_HOU,2154.8278833333334,2.5166666666666666,0.0001446340757882557,1
FLL,IAD,FLL_IAD,1555.4717833333332,1.8166666666666667,0.0001446340757882557,1
FLL,ICT,FLL_ICT,2340.3428666666664,2.7333333333333334,0.0001446340757882557,1
FLL,MHH,FLL_MHH,470.92265000000003,0.55,0.0001446340757882557,1
FLL,MIA,FLL_MIA,256.8669,0.3,0.0001446340757882557,1
FLL,NAS,FLL_NAS,513.7338,0.6,0.0001446340757882557,2
LAX,VNY,LAX_VNY,256.8669,0.3,0.0001446340757882557,8
FLL,PDK,FLL_PDK,1212.9825833333334,1.4166666666666667,0.0001446340757882557,2
FLL,RDU,FLL_RDU,1412.76795,1.65,0.0001446340757882557,1
FLL,RSW,FLL_RSW,413.84111666666666,0.48333333333333334,0.0001446340757882557,3
FLL,SJU,FLL_SJU,1726.7163833333332,2.0166666666666666,0.0001446340757882557,1
FLL,SRQ,FLL_SRQ,528.0041833333333,0.6166666666666667,0.0001446340757882557,1
FLL,TEB,FLL_TEB,2112.0167333333334,2.466666666666667,0.0001446340757882557,7
FLL,YLW,FLL_YLW,4737.767266666667,5.533333333333333,0.0001446340757882557,1
FLR,GOA,FLR_GOA,342.4892,0.4,0.0001446340757882557,1
FLR,MXP,FLR_MXP,528.0041833333333,0.6166666666666667,0.0001446340757882557,2
FLR,NCE,FLR_NCE,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
FLR,PSR,FLR_PSR,613.6264833333333,0.7166666666666667,0.0001446340757882557,1
FMO,NCE,FMO_NCE,1327.14565,1.55,0.0001446340757882557,1
FMY,MSP,FMY_MSP,2554.3986166666664,2.9833333333333334,0.0001446340757882557,1
FNL,RDD,FNL_RDD,1769.5275333333334,2.066666666666667,0.0001446340757882557,1
FNL,SGR,FNL_SGR,1655.3644666666667,1.9333333333333333,0.0001446340757882557,5
FNL,SMF,FNL_SMF,1926.50175,2.25,0.0001446340757882557,1
FNT,IAD,FNT_IAD,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
FOK,AGP,FOK_AGP,5879.397933333334,6.866666666666667,0.0001446340757882557,1
FOK,AMS,FOK_AMS,5494.097583333333,6.416666666666667,0.0001446340757882557,1
FOK,ATH,FOK_ATH,7135.191666666667,8.333333333333334,0.0001446340757882557,1
FOK,BDS,FOK_BDS,6635.72825,7.75,0.0001446340757882557,1
FOK,BGR,FOK_BGR,770.6007,0.9,0.0001446340757882557,1
FOK,BOS,FOK_BOS,513.7338,0.6,0.0001446340757882557,1
FOK,BQH,FOK_BQH,4923.28225,5.75,0.0001446340757882557,1
FOK,BRS,FOK_BRS,5494.097583333333,6.416666666666667,0.0001446340757882557,1
FOK,CAI,FOK_CAI,8362.444633333334,9.766666666666667,0.0001446340757882557,1
FOK,FRG,FOK_FRG,214.05575,0.25,0.0001446340757882557,2
FOK,HPN,FOK_HPN,371.02996666666667,0.43333333333333335,0.0001446340757882557,5
FOK,HYA,FOK_HYA,399.5707333333333,0.4666666666666667,0.0001446340757882557,1
FOK,IAD,FOK_IAD,827.6822333333333,0.9666666666666667,0.0001446340757882557,2
FOK,ICT,FOK_ICT,2697.10245,3.15,0.0001446340757882557,1
FOK,JAX,FOK_JAX,1755.2571499999997,2.05,0.0001446340757882557,1
FOK,KNB,FOK_KNB,3895.81465,4.55,0.0001446340757882557,2
FOK,LAS,FOK_LAS,4266.844616666666,4.983333333333333,0.0001446340757882557,1
FOK,LAX,FOK_LAX,4352.466916666666,5.083333333333333,0.0001446340757882557,1
FOK,LBG,FOK_LBG,5508.367966666667,6.433333333333334,0.0001446340757882557,1
FOK,LTN,FOK_LTN,5194.419533333333,6.066666666666666,0.0001446340757882557,1
FOK,LUK,FOK_LUK,1284.3345,1.5,0.0001446340757882557,1
FOK,MIA,FOK_MIA,2368.8836333333334,2.7666666666666666,0.0001446340757882557,1
FOK,PLS,FOK_PLS,2411.694783333333,2.8166666666666664,0.0001446340757882557,1
FOK,PMI,FOK_PMI,6193.346366666667,7.233333333333333,0.0001446340757882557,1
FOK,RKV,FOK_RKV,3838.7331166666663,4.483333333333333,0.0001446340757882557,1
FOK,SRQ,FOK_SRQ,1912.2313666666666,2.2333333333333334,0.0001446340757882557,1
PBI,BCT,PBI_BCT,256.8669,0.3,0.0001446340757882557,8
FOK,YYZ,FOK_YYZ,1070.27875,1.25,0.0001446340757882557,1
FOR,FLL,FOR_FLL,5465.556816666667,6.383333333333334,0.0001446340757882557,1
FRA,ATH,FRA_ATH,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
FRA,MIA,FRA_MIA,8305.363099999999,9.7,0.0001446340757882557,1
FRA,ORF,FRA_ORF,7149.462049999999,8.35,0.0001446340757882557,1
FRA,TEB,FRA_TEB,6464.483649999999,7.55,0.0001446340757882557,1
FRA,WAW,FRA_WAW,984.6564499999998,1.15,0.0001446340757882557,1
FRG,APC,FRG_APC,4609.333816666667,5.383333333333334,0.0001446340757882557,1
FRG,ASE,FRG_ASE,3581.866216666667,4.183333333333334,0.0001446340757882557,1
FRG,AUA,FRG_AUA,3225.1066333333333,3.7666666666666666,0.0001446340757882557,1
FRG,BCT,FRG_BCT,2140.5575,2.5,0.0001446340757882557,5
FRG,BED,FRG_BED,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
FRG,BMG,FRG_BMG,1826.6090666666666,2.1333333333333333,0.0001446340757882557,2
FRG,BVY,FRG_BVY,827.6822333333333,0.9666666666666667,0.0001446340757882557,1
FRG,BWI,FRG_BWI,699.2487833333333,0.8166666666666667,0.0001446340757882557,2
FRG,CMH,FRG_CMH,1241.52335,1.45,0.0001446340757882557,1
FRG,DAL,FRG_DAL,3182.2954833333333,3.716666666666667,0.0001446340757882557,1
FRG,HPN,FRG_HPN,299.67805,0.35,0.0001446340757882557,4
FRG,HVN,FRG_HVN,242.59651666666664,0.2833333333333333,0.0001446340757882557,1
FRG,IAD,FRG_IAD,841.9526166666666,0.9833333333333333,0.0001446340757882557,2
FRG,ILG,FRG_ILG,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
FRG,JFK,FRG_JFK,271.1372833333333,0.31666666666666665,0.0001446340757882557,1
FRG,JZI,FRG_JZI,1355.6864166666667,1.5833333333333335,0.0001446340757882557,1
FRG,LEE,FRG_LEE,1912.2313666666666,2.2333333333333334,0.0001446340757882557,2
FRG,LGA,FRG_LGA,299.67805,0.35,0.0001446340757882557,3
FRG,LRM,FRG_LRM,2739.9136,3.2,0.0001446340757882557,1
FRG,MIA,FRG_MIA,2026.3944333333332,2.3666666666666667,0.0001446340757882557,5
FRG,NAS,FRG_NAS,2040.6648166666666,2.3833333333333333,0.0001446340757882557,1
FRG,OPF,FRG_OPF,2126.2871166666664,2.4833333333333334,0.0001446340757882557,3
FRG,OXC,FRG_OXC,271.1372833333333,0.31666666666666665,0.0001446340757882557,1
FRG,PBI,FRG_PBI,2240.4501833333334,2.6166666666666667,0.0001446340757882557,6
FRG,PHL,FRG_PHL,442.38188333333335,0.5166666666666667,0.0001446340757882557,3
FRG,PWM,FRG_PWM,727.78955,0.85,0.0001446340757882557,1
FRG,QQN,FRG_QQN,1869.4202166666664,2.183333333333333,0.0001446340757882557,1
FRG,SJO,FRG_SJO,3910.085033333333,4.566666666666666,0.0001446340757882557,1
FRG,SJU,FRG_SJU,2911.1582,3.4,0.0001446340757882557,1
FRG,TEB,FRG_TEB,570.8153333333332,0.6666666666666666,0.0001446340757882557,6
FRG,TRI,FRG_TRI,1198.7122,1.4,0.0001446340757882557,1
FRG,VNY,FRG_VNY,4509.441133333333,5.266666666666667,0.0001446340757882557,2
FRG,YUL,FRG_YUL,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
FRG,YYZ,FRG_YYZ,813.41185,0.95,0.0001446340757882557,1
FSC,GOA,FSC_GOA,556.54495,0.65,0.0001446340757882557,1
FSC,HPN,FSC_HPN,7420.599333333333,8.666666666666666,0.0001446340757882557,1
FSD,BKL,FSD_BKL,1327.14565,1.55,0.0001446340757882557,1
FSD,HPN,FSD_HPN,1840.87945,2.15,0.0001446340757882557,1
FTW,AUS,FTW_AUS,470.92265000000003,0.55,0.0001446340757882557,1
FTW,DAL,FTW_DAL,399.5707333333333,0.4666666666666667,0.0001446340757882557,3
FTW,FLR,FTW_FLR,8376.715016666667,9.783333333333333,0.0001446340757882557,1
FTW,JCI,FTW_JCI,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
FTW,PBI,FTW_PBI,1926.50175,2.25,0.0001446340757882557,1
FTW,ROC,FTW_ROC,2154.8278833333334,2.5166666666666666,0.0001446340757882557,1
FTW,TYR,FTW_TYR,371.02996666666667,0.43333333333333335,0.0001446340757882557,1
FTY,BCB,FTY_BCB,813.41185,0.95,0.0001446340757882557,1
FTY,CUN,FTY_CUN,1755.2571499999997,2.05,0.0001446340757882557,2
FTY,DAL,FTY_DAL,1312.8752666666664,1.5333333333333332,0.0001446340757882557,1
FTY,ICT,FTY_ICT,1526.9310166666664,1.7833333333333332,0.0001446340757882557,2
FTY,OPF,FTY_OPF,1341.4160333333332,1.5666666666666667,0.0001446340757882557,1
FTY,PBI,FTY_PBI,1241.52335,1.45,0.0001446340757882557,2
FTY,PHL,FTY_PHL,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
FTY,PIE,FTY_PIE,1013.1972166666666,1.1833333333333333,0.0001446340757882557,1
FWA,MDW,FWA_MDW,413.84111666666666,0.48333333333333334,0.0001446340757882557,1
FXE,BOS,FXE_BOS,2268.99095,2.65,0.0001446340757882557,1
FXE,IAD,FXE_IAD,1826.6090666666666,2.1333333333333333,0.0001446340757882557,1
FXE,LAS,FXE_LAS,3810.19235,4.45,0.0001446340757882557,1
FXE,OLV,FXE_OLV,1626.8237,1.9,0.0001446340757882557,1
FXE,PBI,FXE_PBI,299.67805,0.35,0.0001446340757882557,1
GCM,FRG,GCM_FRG,2739.9136,3.2,0.0001446340757882557,1
GCM,MIA,GCM_MIA,1013.1972166666666,1.1833333333333333,0.0001446340757882557,3
GCM,PBI,GCM_PBI,1113.0899,1.3,0.0001446340757882557,1
GED,VNY,GED_VNY,4637.874583333333,5.416666666666667,0.0001446340757882557,1
GFL,TEB,GFL_TEB,528.0041833333333,0.6166666666666667,0.0001446340757882557,1
GGT,APF,GGT_APF,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
GHB,ARN,GHB_ARN,7506.221633333334,8.766666666666667,0.0001446340757882557,1
GHB,NMC,GHB_NMC,285.4076666666666,0.3333333333333333,0.0001446340757882557,1
GIG,BGI,GIG_BGI,4609.333816666667,5.383333333333334,0.0001446340757882557,2
GIG,CAT,GIG_CAT,7691.736616666665,8.983333333333333,0.0001446340757882557,1
GIG,EZE,GIG_EZE,2497.317083333333,2.9166666666666665,0.0001446340757882557,1
GIG,IAD,GIG_IAD,8091.307349999999,9.45,0.0001446340757882557,2
GIG,MIA,GIG_MIA,7178.002816666666,8.383333333333333,0.0001446340757882557,1
GIG,PBI,GIG_PBI,7263.625116666665,8.483333333333333,0.0001446340757882557,4
GIG,SCL,GIG_SCL,3610.4069833333333,4.216666666666667,0.0001446340757882557,1
GIG,TEB,GIG_TEB,8234.011183333334,9.616666666666667,0.0001446340757882557,1
GJT,PHX,GJT_PHX,1070.27875,1.25,0.0001446340757882557,1
GJT,SGR,GJT_SGR,1712.446,2.0,0.0001446340757882557,1
GLA,BLI,GLA_BLI,7392.058566666666,8.633333333333333,0.0001446340757882557,1
GLA,CIA,GLA_CIA,2054.9352,2.4,0.0001446340757882557,1
GLA,EDI,GLA_EDI,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
GLA,LBG,GLA_LBG,1113.0899,1.3,0.0001446340757882557,1
GLA,STP,GLA_STP,6321.779816666667,7.383333333333334,0.0001446340757882557,1
GLA,TEB,GLA_TEB,5622.531033333333,6.566666666666666,0.0001446340757882557,1
GLS,DAL,GLS_DAL,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
GMP,ANC,GMP_ANC,6507.2948,7.6,0.0001446340757882557,1
GMP,BLR,GMP_BLR,7135.191666666667,8.333333333333334,0.0001446340757882557,1
GMP,PEK,GMP_PEK,1441.3087166666667,1.6833333333333333,0.0001446340757882557,2
GNV,PBI,GNV_PBI,656.4376333333333,0.7666666666666667,0.0001446340757882557,1
GOA,CTA,GOA_CTA,1141.6306666666665,1.3333333333333333,0.0001446340757882557,2
GOA,LBG,GOA_LBG,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
GOA,OLB,GOA_OLB,228.32613333333333,0.26666666666666666,0.0001446340757882557,1
GOA,PIT,GOA_PIT,7320.70665,8.55,0.0001446340757882557,1
GOA,PSA,GOA_PSA,442.38188333333335,0.5166666666666667,0.0001446340757882557,2
GOA,QSR,GOA_QSR,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
GON,FRG,GON_FRG,299.67805,0.35,0.0001446340757882557,1
GON,HPN,GON_HPN,485.1930333333333,0.5666666666666667,0.0001446340757882557,1
GON,MSY,GON_MSY,3967.166566666666,4.633333333333333,0.0001446340757882557,1
GON,YUL,GON_YUL,684.9784,0.8,0.0001446340757882557,1
GOT,SEA,GOT_SEA,7520.492016666666,8.783333333333333,0.0001446340757882557,1
GRB,OSU,GRB_OSU,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
GRO,BCN,GRO_BCN,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
GRR,LAS,GRR_LAS,3096.6731833333333,3.6166666666666667,0.0001446340757882557,1
GRR,PTK,GRR_PTK,328.21881666666667,0.38333333333333336,0.0001446340757882557,1
GRS,OLB,GRS_OLB,528.0041833333333,0.6166666666666667,0.0001446340757882557,1
GRU,BLQ,GRU_BLQ,8861.90805,10.35,0.0001446340757882557,1
GRU,BOG,GRU_BOG,4709.2265,5.5,0.0001446340757882557,1
GRU,EZE,GRU_EZE,1940.7721333333332,2.2666666666666666,0.0001446340757882557,1
GRU,GIG,GRU_GIG,485.1930333333333,0.5666666666666667,0.0001446340757882557,3
GRU,HOU,GRU_HOU,8847.637666666667,10.333333333333334,0.0001446340757882557,3
GRU,LRD,GRU_LRD,8077.036966666667,9.433333333333334,0.0001446340757882557,1
GRU,NCE,GRU_NCE,9047.423033333333,10.566666666666666,0.0001446340757882557,2
GRU,PBI,GRU_PBI,7192.2732,8.4,0.0001446340757882557,2
GRU,TEB,GRU_TEB,8191.200033333333,9.566666666666666,0.0001446340757882557,5
GRX,CLT,GRX_CLT,7320.70665,8.55,0.0001446340757882557,1
GST,ANC,GST_ANC,1241.52335,1.45,0.0001446340757882557,1
GST,BFI,GST_BFI,1626.8237,1.9,0.0001446340757882557,1
GTR,APF,GTR_APF,1284.3345,1.5,0.0001446340757882557,1
GUA,CZM,GUA_CZM,899.03415,1.05,0.0001446340757882557,1
GUA,LAX,GUA_LAX,4024.2481,4.7,0.0001446340757882557,1
GUA,NAS,GUA_NAS,1769.5275333333334,2.066666666666667,0.0001446340757882557,1
GUA,SXM,GUA_SXM,3125.21395,3.65,0.0001446340757882557,1
GUC,FTW,GUC_FTW,1212.9825833333334,1.4166666666666667,0.0001446340757882557,1
GUM,HND,GUM_HND,2939.698966666667,3.4333333333333336,0.0001446340757882557,1
GUM,HNL,GUM_HNL,5508.367966666667,6.433333333333334,0.0001446340757882557,1
GVA,BJZ,GVA_BJZ,1584.01255,1.85,0.0001446340757882557,1
GVA,DWC,GVA_DWC,5108.797233333333,5.966666666666667,0.0001446340757882557,1
GVA,FAB,GVA_FAB,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
GVA,FOK,GVA_FOK,6892.59515,8.05,0.0001446340757882557,2
GVA,FRA,GVA_FRA,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
GVA,IAD,GVA_IAD,7220.813966666667,8.433333333333334,0.0001446340757882557,2
GVA,MAD,GVA_MAD,1198.7122,1.4,0.0001446340757882557,1
GVA,PSA,GVA_PSA,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
GVA,PWM,GVA_PWM,5950.74985,6.95,0.0001446340757882557,1
GVA,SJO,GVA_SJO,10131.972166666666,11.833333333333334,0.0001446340757882557,1
HAM,QQT,HAM_QQT,8119.848116666665,9.483333333333333,0.0001446340757882557,1
HDN,DEN,HDN_DEN,528.0041833333333,0.6166666666666667,0.0001446340757882557,2
HDN,HPN,HDN_HPN,2754.1839833333333,3.216666666666667,0.0001446340757882557,2
HDN,ICT,HDN_ICT,927.5749166666666,1.0833333333333333,0.0001446340757882557,1
HDN,SUN,HDN_SUN,870.4933833333332,1.0166666666666666,0.0001446340757882557,2
HEL,BED,HEL_BED,6421.6725,7.5,0.0001446340757882557,1
HER,SKG,HER_SKG,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
HGH,NKG,HGH_NKG,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
HGH,SHA,HGH_SHA,485.1930333333333,0.5666666666666667,0.0001446340757882557,2
HGH,SJC,HGH_SJC,9118.774949999999,10.65,0.0001446340757882557,1
HHH,MMU,HHH_MMU,1384.2271833333332,1.6166666666666667,0.0001446340757882557,1
HIJ,BFI,HIJ_BFI,7549.032783333333,8.816666666666666,0.0001446340757882557,1
HIO,BFI,HIO_BFI,485.1930333333333,0.5666666666666667,0.0001446340757882557,4
HIO,LIH,HIO_LIH,4423.818833333334,5.166666666666667,0.0001446340757882557,1
HIO,SEA,HIO_SEA,356.75958333333335,0.4166666666666667,0.0001446340757882557,1
HIO,TEB,HIO_TEB,3981.4369500000003,4.65,0.0001446340757882557,1
HLP,DMK,HLP_DMK,2654.2913,3.1,0.0001446340757882557,2
HLP,GUM,HLP_GUM,4880.4711,5.7,0.0001446340757882557,1
HLP,KUL,HLP_KUL,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
HND,ANC,HND_ANC,5479.8272,6.4,0.0001446340757882557,2
HND,BFI,HND_BFI,7934.3331333333335,9.266666666666667,0.0001446340757882557,2
HND,DIA,HND_DIA,9760.9422,11.4,0.0001446340757882557,1
HND,GMP,HND_GMP,1584.01255,1.85,0.0001446340757882557,2
HND,HIJ,HND_HIJ,827.6822333333333,0.9666666666666667,0.0001446340757882557,1
HND,HLP,HND_HLP,5922.209083333333,6.916666666666667,0.0001446340757882557,2
HND,HNL,HND_HNL,6150.535216666666,7.183333333333334,0.0001446340757882557,1
HND,KIX,HND_KIX,970.3860666666666,1.1333333333333333,0.0001446340757882557,1
HND,KOA,HND_KOA,6421.6725,7.5,0.0001446340757882557,1
HND,NRT,HND_NRT,328.21881666666667,0.38333333333333336,0.0001446340757882557,1
HND,OGG,HND_OGG,6378.86135,7.45,0.0001446340757882557,2
HNL,APA,HNL_APA,5023.174933333334,5.866666666666667,0.0001446340757882557,1
HNL,BFI,HNL_BFI,4252.574233333333,4.966666666666667,0.0001446340757882557,1
HNL,CHC,HNL_CHC,8148.388883333334,9.516666666666667,0.0001446340757882557,1
HNL,GTR,HNL_GTR,6093.453683333332,7.116666666666666,0.0001446340757882557,1
HNL,GUM,HNL_GUM,6707.080166666666,7.833333333333333,0.0001446340757882557,1
HNL,HPN,HNL_HPN,7392.058566666666,8.633333333333333,0.0001446340757882557,1
HNL,KOA,HNL_KOA,485.1930333333333,0.5666666666666667,0.0001446340757882557,7
HNL,LAS,HNL_LAS,4623.6042,5.4,0.0001446340757882557,1
HNL,LIH,HNL_LIH,371.02996666666667,0.43333333333333335,0.0001446340757882557,1
HNL,OGG,HNL_OGG,299.67805,0.35,0.0001446340757882557,1
HNL,PDX,HNL_PDX,3810.19235,4.45,0.0001446340757882557,1
HNL,PEK,HNL_PEK,8904.7192,10.4,0.0001446340757882557,1
HNL,SBA,HNL_SBA,3767.3812000000003,4.4,0.0001446340757882557,1
HNL,SJC,HNL_SJC,3824.4627333333333,4.466666666666667,0.0001446340757882557,3
HNL,SYD,HNL_SYD,8419.526166666667,9.833333333333334,0.0001446340757882557,1
HNL,VIS,HNL_VIS,3981.4369500000003,4.65,0.0001446340757882557,1
HNL,VNY,HNL_VNY,4095.6000166666663,4.783333333333333,0.0001446340757882557,1
HNL,YOW,HNL_YOW,7306.436266666667,8.533333333333333,0.0001446340757882557,1
HOU,APA,HOU_APA,1740.9867666666664,2.033333333333333,0.0001446340757882557,1
HOU,APF,HOU_APF,2112.0167333333334,2.466666666666667,0.0001446340757882557,1
HOU,ASE,HOU_ASE,2211.909416666667,2.5833333333333335,0.0001446340757882557,1
HOU,AUS,HOU_AUS,428.1115,0.5,0.0001446340757882557,3
HOU,BFI,HOU_BFI,3524.784683333333,4.116666666666666,0.0001446340757882557,1
HOU,BOS,HOU_BOS,2911.1582,3.4,0.0001446340757882557,2
HOU,DAL,HOU_DAL,713.5191666666667,0.8333333333333334,0.0001446340757882557,7
HOU,EGE,HOU_EGE,2768.4543666666664,3.2333333333333334,0.0001446340757882557,1
HOU,FOK,HOU_FOK,2497.317083333333,2.9166666666666665,0.0001446340757882557,1
HOU,HPN,HOU_HPN,2597.2097666666664,3.033333333333333,0.0001446340757882557,2
HOU,IAD,HOU_IAD,2140.5575,2.5,0.0001446340757882557,1
HOU,ICT,HOU_ICT,1170.1714333333332,1.3666666666666667,0.0001446340757882557,3
HOU,LAX,HOU_LAX,2811.2655166666664,3.283333333333333,0.0001446340757882557,1
HOU,LIN,HOU_LIN,8276.822333333332,9.666666666666666,0.0001446340757882557,1
HOU,LTN,HOU_LTN,6864.054383333334,8.016666666666667,0.0001446340757882557,1
HOU,MQT,HOU_MQT,2097.74635,2.45,0.0001446340757882557,1
HOU,NAS,HOU_NAS,1940.7721333333332,2.2666666666666666,0.0001446340757882557,1
HOU,PBI,HOU_PBI,1655.3644666666667,1.9333333333333333,0.0001446340757882557,3
HOU,PHX,HOU_PHX,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
HOU,RIL,HOU_RIL,2411.694783333333,2.8166666666666664,0.0001446340757882557,1
HOU,RNT,HOU_RNT,3324.9993166666663,3.8833333333333333,0.0001446340757882557,1
HOU,SCF,HOU_SCF,2097.74635,2.45,0.0001446340757882557,1
HOU,SFO,HOU_SFO,2825.5359,3.3,0.0001446340757882557,1
HOU,SGR,HOU_SGR,214.05575,0.25,0.0001446340757882557,2
HOU,TEB,HOU_TEB,2454.5059333333334,2.8666666666666667,0.0001446340757882557,2
HOU,TPL,HOU_TPL,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
HOU,TTN,HOU_TTN,2183.36865,2.55,0.0001446340757882557,1
HPN,ACK,HPN_ACK,599.3561,0.7,0.0001446340757882557,4
HPN,AGP,HPN_AGP,5536.908733333333,6.466666666666667,0.0001446340757882557,1
HPN,AGS,HPN_AGS,1441.3087166666667,1.6833333333333333,0.0001446340757882557,1
HPN,APA,HPN_APA,2911.1582,3.4,0.0001446340757882557,1
HPN,APC,HPN_APC,4438.089216666666,5.183333333333334,0.0001446340757882557,1
HPN,ASE,HPN_ASE,3638.94775,4.25,0.0001446340757882557,3
